1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1.0,1.0031056200151423,0.9968943799848576,1.006211240030285,0.9906831399545736,1.0155281000757106,0.9751550398788625,1.0403730601968488,0.9347819796820136,1.105591080514835,0.8291908991671786,1.2764001813476562,1.552790717819523,1.7236094635281334,1.8291812542913888,1.894428209236743,1.9347530450546475,1.9596751641820953,1.9750778808725522,1.984597283309543,1.990480597563008,1.9941166857465347,1.9963639118164742,1.9977527739300616,1.9986111378864138,1.999141636043648,1.999469501842766,1.9996721342008807,1.9997973676418834,1.9998747665590002,1.999922601082883,1.9999521654761159,1.999970435606767,1.9999817298693503,1.9999887057374162,1.999993024131934,1.9999956816054831,1.9999973425264506,1.9999983390790321,1.999999003447419,1.9999993356316126
1.0,1.0147471271932522,0.9883584928218896,1.0232830143562206,0.9712867184959538,1.0426794358148403,0.9441353827568238,1.0736990929368788,0.9108093500167938,1.0976717226020989,0.91872870792953,1.0081339138397472,1.1869949754374383,1.3739296562218315,1.5366747827437404,1.6664361277694792,1.764666864211005,1.8365223086131215,1.8878197197799786,1.9237804697056957,1.9486365333838251,1.9656245338848786,1.9771286852454808,1.9848597604558693,1.9900216987196724,1.9934491996226118,1.9957141351407086,1.9972045663246685,1.9981817030169209,1.9988202309496301,1.9992362386262914,1.9995065934062215,1.999681810696185,1.999795218316803,1.999868322248732,1.9999156018054873,1.9999457445751787,1.999965538835791,1.9999775482658382,1.9999863296489857,1.9999905542484635
1.0,1.0364149807073701,0.9783321464858821,1.046441327043378,0.9551738337987244,1.0625542117406077,0.9352990578729568,1.0713905366244745,0.9376076141853601,1.0445922724559087,0.9906870643315498,0.9726339160538883,1.026187062117409,1.133441829373917,1.2666748889653234,1.4034417231523335,1.5296692935824696,1.6384392937808696,1.7277523084147215,1.7985067051461245,1.8530260729742927,1.8941171655556575,1.9245334413035136,1.9467124094976243,1.9626807922617584,1.974053315955539,1.9820766759288313,1.9876907751674158,1.9915904670860853,1.9942820110982513,1.9961286869374641,1.997389562787078,1.9982457175566077,1.9988256559266535,1.9992152799467577,1.9994786982286281,1.9996521835236167,1.9997722592801899,1.999845463079218,1.9999043444668112,1.9999316728608694
1.0,1.0618617173934108,0.974553263313959,1.0656406005653347,0.9553539897920034,1.0654604445720544,0.9524477569605565,1.0483117454844546,0.9755265481005772,1.0103928115692367,1.0097260089872493,0.9913538669135379,0.9910060581275988,1.0265348709033484,1.097913016598167,1.1952967432705053,1.3060579964799954,1.4189080403729788,1.5255892498878871,1.6210710988998123,1.7030248561341998,1.7710723157399049,1.8260697059499524,1.8695360510934664,1.9032460643541094,1.9289707790011152,1.9483286013085344,1.962718853621412,1.9733005228545384,1.9810087978529594,1.9865737360998297,1.9905637486905934,1.9933995501963147,1.9954099160508867,1.996815290072081,1.9978099059255623,1.9984840823751473,1.9989780070740315,1.9992783345813068,1.999545135571943,1.9996648718702323
1.0,1.080745907158227,0.9811158102351838,1.0741833602370021,0.9725730505635171,1.0569642994654886,0.9810691956700823,1.028342860755963,1.001038080398575,1.002831328457965,1.0085995635098464,1.0039577739353676,0.9959956564880166,0.998968175574949,1.0235623518164159,1.0733188403567004,1.14554025473022,1.2338365821064763,1.330611712996723,1.4288141189976404,1.522868692898895,1.6089702822329446,1.6849707264058549,1.7500692617770435,1.8044375157222785,1.848877810408874,1.8845304843145214,1.9126759274028862,1.9345734105330477,1.9514030397243762,1.9641791686616294,1.9737976071625785,1.980945310189645,1.9862518471692465,1.990103379071286,1.9929637581700401,1.9949495268268083,1.9964983137183798,1.9974292201824602,1.9983474281172267,1.9987466639354654
1.0,1.0857679143735088,0.9949779927847189,1.0719057318239733,0.9972556211977476,1.0472231611897431,1.006996759473494,1.0212955973863318,1.0140440228431262,1.0082896549417804,1.0085856963593105,1.0083035220923162,1.0042399482023612,1.000059230377972,1.0031488933993378,1.0204726887950484,1.0559950449609898,1.110017898564278,1.1798137285031896,1.2608158830578116,1.3478119644430182,1.435872611513688,1.520909635162275,1.5999337027572686,1.6710451941820488,1.733326024297497,1.786596980293426,1.8312595283185933,1.8680133793777178,1.8978195594739242,1.9215968596281692,1.9404018685073836,1.9549925982833654,1.966354580413664,1.9748898650389466,1.9815680944460032,1.9862855287629828,1.9902320925098282,1.9925517499715342,1.9951095627207542,1.9961888511862451
1.0,1.0766720540608536,1.0090958603126554,1.0625541865329184,1.0184474056037092,1.0413624021269559,1.024308164666496,1.0240509969339544,1.0215527651188734,1.0165422546582077,1.0133001654024454,1.011827785615073,1.009775901879688,1.0062918319377467,1.003543300319914,1.005897425017171,1.0181185640977914,1.04377390588037,1.0843625567816988,1.1392250776018602,1.2059533622376502,1.2810836798072274,1.3607422939441116,1.441251021025392,1.5194249756759877,1.5928712395314535,1.6598797604420306,1.7195884593828494,1.7715508293777749,1.816051009382793,1.853319379468904,1.8843284895420584,1.90939275843423,1.9299283293911935,1.9458190094567,1.9589991849734392,1.9683879189292641,1.9768967948071574,1.9817232166319352,1.9877253281467568,1.9901867396714228
1.0,1.0588796263540237,1.0177924277068302,1.0501830589598486,1.0301635552798996,1.0384669092836591,1.033059048123196,1.029716025826958,1.0273940192301934,1.0238747717156393,1.0200615021727617,1.0171134349453224,1.0147758528425128,1.0121134839824986,1.0089542007977603,1.0067025835046515,1.0081490423102795,1.0166721052921632,1.0352508428984863,1.0657838191753755,1.1086921013249713,1.1630450800880536,1.226730701044145,1.2970566729880209,1.3709250490815157,1.4455565995824928,1.5182396890304763,1.5871966709940462,1.6506314774192794,1.7081160229525432,1.7585664638495286,1.802868938571918,1.84002601481967,1.872235682186478,1.8977186620243842,1.920336029618793,1.9363818173790306,1.9523421311690254,1.9609364810171617,1.9731288667837994,1.9779943539047853
1.0,1.0393128020717888,1.019566824282235,1.0375384054963834,1.0322114777457012,1.0354904830305809,1.0351879039987788,1.0333616271549986,1.0315423026707373,1.0292133437144553,1.0262037306719218,1.0230711152152945,1.0202460504019495,1.0176009176558583,1.0147586167285896,1.0117965017250303,1.0096646985082107,1.0102808455270982,1.016055958273276,1.0294757301523088,1.0523640472963436,1.0858037841809365,1.1296053432034598,1.1829291420216217,1.2437328741698594,1.310121316933278,1.3791681568190741,1.4491928491446804,1.5171719786684397,1.5826523478955206,1.6426356537254625,1.698583158019587,1.7469214342777932,1.7916877385614627,1.82746937790281,1.8619370226830358,1.8858683848385671,1.9124504552234995,1.9257600607840935,1.9476268754565673,1.9561275392323114
